0 1 1
0 3 1
0 5 1
0 7 1
0 9 1
0 11 1
0 13 1
0 15 1
0 17 1
0 19 1
0 21 1
0 23 1
0 25 1
0 27 1
0 29 1
0 31 1
0 33 1
0 35 1
0 37 1
0 39 1
0 41 1
0 43 1
0 45 1
0 47 1
0 49 1
0 51 1
0 53 1
0 55 1
0 57 1
0 59 1
0 61 1
0 63 1
0 65 1
0 67 1
0 69 1
0 71 1
0 73 1
0 75 1
0 77 1
0 79 1
0 81 1
0 83 1
0 85 1
0 87 1
0 89 1
0 91 1
0 93 1
0 95 1
0 97 1
0 99 1
0 101 1
0 103 1
0 105 1
0 107 1
0 109 1
0 111 1
0 113 1
0 115 1
0 117 1
0 119 1
0 121 1
0 123 1
0 125 1
0 127 1
1 1 0.540302
1 3 0.647906
1 5 0.731761
1 7 0.796458
1 9 0.846009
1 11 0.883756
1 13 0.912396
1 15 0.934062
1 17 0.950415
1 19 0.962739
1 21 0.972014
1 23 0.978989
1 25 0.98423
1 27 0.988167
1 29 0.991122
1 31 0.99334
1 33 0.995004
1 35 0.996253
1 37 0.99719
1 39 0.997892
1 41 0.998419
1 43 0.998815
1 45 0.999111
1 47 0.999333
1 49 0.9995
1 51 0.999625
1 53 0.999719
1 55 0.999789
1 57 0.999842
1 59 0.999881
1 61 0.999911
1 63 0.999933
1 65 0.99995
1 67 0.999963
1 69 0.999972
1 71 0.999979
1 73 0.999984
1 75 0.999988
1 77 0.999991
1 79 0.999993
1 81 0.999995
1 83 0.999996
1 85 0.999997
1 87 0.999998
1 89 0.999998
1 91 0.999999
1 93 0.999999
1 95 0.999999
1 97 1
1 99 1
1 101 1
1 103 1
1 105 1
1 107 1
1 109 1
1 111 1
1 113 1
1 115 1
1 117 1
1 119 1
1 121 1
1 123 1
1 125 1
1 127 1
2 1 -0.416147
2 3 -0.160436
2 5 0.0709483
2 7 0.26869
2 9 0.431463
2 11 0.562049
2 13 0.664932
2 15 0.744942
2 17 0.806578
2 19 0.853733
2 21 0.889624
2 23 0.91684
2 25 0.937418
2 27 0.952946
2 29 0.964645
2 31 0.973448
2 33 0.980067
2 35 0.98504
2 37 0.988774
2 39 0.991578
2 41 0.993682
2 43 0.995261
2 45 0.996446
2 47 0.997334
2 49 0.998001
2 51 0.998501
2 53 0.998875
2 55 0.999157
2 57 0.999368
2 59 0.999526
2 61 0.999644
2 63 0.999733
2 65 0.9998
2 67 0.99985
2 69 0.999888
2 71 0.999916
2 73 0.999937
2 75 0.999953
2 77 0.999964
2 79 0.999973
2 81 0.99998
2 83 0.999985
2 85 0.999989
2 87 0.999992
2 89 0.999994
2 91 0.999995
2 93 0.999996
2 95 0.999997
2 97 0.999998
2 99 0.999999
2 101 0.999999
2 103 0.999999
2 105 0.999999
2 107 1
2 109 1
2 111 1
2 113 1
2 115 1
2 117 1
2 119 1
2 121 1
2 123 1
2 125 1
2 127 1
3 1 -0.989992
3 3 -0.855801
3 5 -0.627927
3 7 -0.368457
3 9 -0.115966
3 11 0.109673
3 13 0.300967
3 15 0.457582
3 17 0.582754
3 19 0.681105
3 21 0.757441
3 23 0.816163
3 25 0.861041
3 27 0.895173
3 29 0.921039
3 31 0.940589
3 33 0.955337
3 35 0.966444
3 37 0.974801
3 39 0.981084
3 41 0.985803
3 43 0.989348
3 45 0.992008
3 47 0.994005
3 49 0.995503
3 51 0.996627
3 53 0.997471
3 55 0.998103
3 57 0.998577
3 59 0.998933
3 61 0.9992
3 63 0.9994
3 65 0.99955
3 67 0.999663
3 69 0.999747
3 71 0.99981
3 73 0.999858
3 75 0.999893
3 77 0.99992
3 79 0.99994
3 81 0.999955
3 83 0.999966
3 85 0.999975
3 87 0.999981
3 89 0.999986
3 91 0.999989
3 93 0.999992
3 95 0.999994
3 97 0.999996
3 99 0.999997
3 101 0.999997
3 103 0.999998
3 105 0.999999
3 107 0.999999
3 109 0.999999
3 111 0.999999
3 113 1
3 115 1
3 117 1
3 119 1
3 121 1
3 123 1
3 125 1
3 127 1
4 1 -0.653644
4 3 -0.948521
4 5 -0.989933
4 7 -0.855611
4 9 -0.62768
4 11 -0.368201
4 13 -0.11573
4 15 0.109878
4 17 0.301137
4 19 0.457719
4 21 0.582862
4 23 0.68119
4 25 0.757506
4 27 0.816213
4 29 0.861079
4 31 0.895202
4 33 0.921061
4 35 0.940606
4 37 0.955349
4 39 0.966454
4 41 0.974808
4 43 0.981089
4 45 0.985807
4 47 0.989351
4 49 0.992011
4 51 0.994007
4 53 0.995505
4 55 0.996628
4 57 0.997471
4 59 0.998103
4 61 0.998578
4 63 0.998933
4 65 0.9992
4 67 0.9994
4 69 0.99955
4 71 0.999663
4 73 0.999747
4 75 0.99981
4 77 0.999858
4 79 0.999893
4 81 0.99992
4 83 0.99994
4 85 0.999955
4 87 0.999966
4 89 0.999975
4 91 0.999981
4 93 0.999986
4 95 0.999989
4 97 0.999992
4 99 0.999994
4 101 0.999996
4 103 0.999997
4 105 0.999997
4 107 0.999998
4 109 0.999999
4 111 0.999999
4 113 0.999999
4 115 0.999999
4 117 1
4 119 1
4 121 1
4 123 1
4 125 1
4 127 1
5 1 0.283662
5 3 -0.373303
5 5 -0.820862
5 7 -0.994459
5 9 -0.946079
5 11 -0.760473
5 13 -0.51215
5 15 -0.252317
5 17 -0.0103423
5 19 0.200224
5 21 0.375661
5 23 0.517592
5 25 0.63008
5 27 0.717936
5 29 0.785829
5 31 0.83789
5 33 0.877583
5 35 0.907719
5 37 0.930527
5 39 0.947749
5 41 0.960731
5 43 0.970504
5 45 0.977854
5 47 0.983377
5 49 0.987526
5 51 0.990641
5 53 0.992979
5 55 0.994733
5 57 0.99605
5 59 0.997037
5 61 0.997778
5 63 0.998334
5 65 0.99875
5 67 0.999063
5 69 0.999297
5 71 0.999473
5 73 0.999605
5 75 0.999704
5 77 0.999778
5 79 0.999833
5 81 0.999875
5 83 0.999906
5 85 0.99993
5 87 0.999947
5 89 0.99996
5 91 0.99997
5 93 0.999978
5 95 0.999983
5 97 0.999987
5 99 0.999991
5 101 0.999993
5 103 0.999995
5 105 0.999996
5 107 0.999997
5 109 0.999998
5 111 0.999998
5 113 0.999999
5 115 0.999999
5 117 0.999999
5 119 0.999999
5 121 1
5 123 1
5 125 1
5 127 1
6 1 0.96017
6 3 0.46479
6 5 -0.211416
6 7 -0.728479
6 9 -0.973104
6 11 -0.975944
6 13 -0.818837
6 15 -0.581237
6 17 -0.320796
6 19 -0.0721926
6 21 0.147433
6 23 0.332244
6 25 0.482782
6 27 0.602668
6 29 0.696626
6 31 0.769417
6 33 0.825336
6 35 0.868028
6 37 0.900475
6 39 0.92505
6 41 0.943617
6 43 0.957618
6 45 0.968161
6 47 0.976093
6 49 0.982054
6 51 0.986532
6 53 0.989895
6 55 0.992419
6 57 0.994313
6 59 0.995735
6 61 0.996801
6 63 0.997601
6 65 0.998201
6 67 0.99865
6 69 0.998988
6 71 0.999241
6 73 0.999431
6 75 0.999573
6 77 0.99968
6 79 0.99976
6 81 0.99982
6 83 0.999865
6 85 0.999899
6 87 0.999924
6 89 0.999943
6 91 0.999957
6 93 0.999968
6 95 0.999976
6 97 0.999982
6 99 0.999987
6 101 0.99999
6 103 0.999992
6 105 0.999994
6 107 0.999996
6 109 0.999997
6 111 0.999998
6 113 0.999998
6 115 0.999999
6 117 0.999999
6 119 0.999999
6 121 0.999999
6 123 1
6 125 1
6 127 1
7 1 0.753902
7 3 0.975583
7 5 0.511449
7 7 -0.165946
7 9 -0.70043
7 11 -0.964519
7 13 -0.982058
7 15 -0.833506
7 17 -0.599437
7 19 -0.339229
7 21 -0.0890472
7 23 0.132934
7 25 0.320257
7 27 0.473137
7 29 0.595053
7 31 0.690694
7 33 0.764842
7 35 0.821833
7 37 0.865361
7 39 0.898451
7 41 0.923519
7 43 0.942462
7 45 0.956748
7 47 0.967506
7 49 0.9756
7 51 0.981684
7 53 0.986254
7 55 0.989686
7 57 0.992262
7 59 0.994196
7 61 0.995646
7 63 0.996735
7 65 0.997551
7 67 0.998163
7 69 0.998623
7 71 0.998967
7 73 0.999225
7 75 0.999419
7 77 0.999564
7 79 0.999673
7 81 0.999755
7 83 0.999816
7 85 0.999862
7 87 0.999897
7 89 0.999923
7 91 0.999942
7 93 0.999956
7 95 0.999967
7 97 0.999976
7 99 0.999982
7 101 0.999986
7 103 0.99999
7 105 0.999992
7 107 0.999994
7 109 0.999996
7 111 0.999997
7 113 0.999998
7 115 0.999998
7 117 0.999999
7 119 0.999999
7 121 0.999999
7 123 0.999999
7 125 1
7 127 1
