0 0 0
0 2 0
0 4 0
0 6 0
0 8 0
0 10 0
0 12 0
0 14 0
0 16 0
0 18 0
0 20 0
0 22 0
0 24 0
0 26 0
0 28 0
0 30 0
0 32 0
0 34 0
0 36 0
0 38 0
0 40 0
0 42 0
0 44 0
0 46 0
0 48 0
0 50 0
0 52 0
0 54 0
0 56 0
0 58 0
0 60 0
0 62 0
0 64 0
0 66 0
0 68 0
0 70 0
0 72 0
0 74 0
0 76 0
0 78 0
0 80 0
0 82 0
0 84 0
0 86 0
0 88 0
0 90 0
0 92 0
0 94 0
0 96 0
0 98 0
0 100 0
0 102 0
0 104 0
0 106 0
0 108 0
0 110 0
0 112 0
0 114 0
0 116 0
0 118 0
0 120 0
0 122 0
0 124 0
0 126 0
1 0 0.841471
1 2 0.76172
1 4 0.681561
1 6 0.604694
1 8 0.533168
1 10 0.467948
1 12 0.409309
1 14 0.357112
1 16 0.310984
1 18 0.270432
1 20 0.234921
1 22 0.203912
1 24 0.176892
1 26 0.153385
1 28 0.132957
1 30 0.115222
1 32 0.0998334
1 34 0.0864882
1 36 0.0749192
1 38 0.0648925
1 40 0.0562045
1 42 0.0486775
1 44 0.0421572
1 46 0.0365093
1 48 0.0316175
1 50 0.0273808
1 52 0.0237115
1 54 0.0205338
1 56 0.0177819
1 58 0.0153987
1 60 0.0133348
1 62 0.0115476
1 64 0.00999983
1 66 0.00865954
1 68 0.00749887
1 70 0.00649377
1 72 0.00562338
1 74 0.00486966
1 76 0.00421695
1 78 0.00365173
1 80 0.00316227
1 82 0.00273842
1 84 0.00237137
1 86 0.00205352
1 88 0.00177828
1 90 0.00153993
1 92 0.00133352
1 94 0.00115478
1 96 0.001
1 98 0.000865964
1 100 0.000749894
1 102 0.000649382
1 104 0.000562341
1 106 0.000486968
1 108 0.000421696
1 110 0.000365174
1 112 0.000316228
1 114 0.000273842
1 116 0.000237137
1 118 0.000205352
1 120 0.000177828
1 122 0.000153993
1 124 0.000133352
1 126 0.000115478
2 0 0.909297
2 2 0.987046
2 4 0.99748
2 6 0.963227
2 8 0.902131
2 10 0.827104
2 12 0.746904
2 14 0.667129
2 16 0.591127
2 18 0.520711
2 20 0.456693
2 22 0.399256
2 24 0.348205
2 26 0.303139
2 28 0.263554
2 30 0.228909
2 32 0.198669
2 34 0.172328
2 36 0.149417
2 38 0.129512
2 40 0.112231
2 42 0.0972396
2 44 0.0842393
2 46 0.0729699
2 48 0.0632034
2 50 0.054741
2 52 0.0474097
2 54 0.041059
2 56 0.0355581
2 58 0.0307937
2 60 0.0266673
2 62 0.0230936
2 64 0.0199987
2 66 0.0173184
2 68 0.0149973
2 70 0.0129873
2 72 0.0112466
2 74 0.0097392
2 76 0.00843383
2 78 0.00730342
2 80 0.00632451
2 82 0.00547681
2 84 0.00474273
2 86 0.00410704
2 88 0.00355655
2 90 0.00307985
2 92 0.00266704
2 94 0.00230956
2 96 0.002
2 98 0.00173193
2 100 0.00149979
2 102 0.00129876
2 104 0.00112468
2 106 0.000973935
2 108 0.000843393
2 110 0.000730348
2 112 0.000632456
2 114 0.000547684
2 116 0.000474275
2 118 0.000410705
2 120 0.000355656
2 122 0.000307985
2 124 0.000266704
2 126 0.000230956
3 0 0.14112
3 2 0.517306
3 4 0.778273
3 6 0.929645
3 8 0.993253
3 10 0.993968
3 12 0.953634
3 14 0.889167
3 16 0.812649
3 18 0.732186
3 20 0.652904
3 22 0.577822
3 24 0.508536
3 26 0.44572
3 28 0.38947
3 30 0.339546
3 32 0.29552
3 34 0.256877
3 36 0.223075
3 38 0.193585
3 40 0.167903
3 42 0.145571
3 44 0.126172
3 46 0.109333
3 48 0.0947261
3 50 0.0820602
3 52 0.0710812
3 54 0.0615668
3 56 0.0533231
3 58 0.0461814
3 60 0.039995
3 62 0.0346365
3 64 0.0299955
3 66 0.025976
3 68 0.0224949
3 70 0.0194802
3 72 0.0168694
3 74 0.0146085
3 76 0.0126506
3 78 0.010955
3 80 0.00948669
3 82 0.00821517
3 84 0.00711406
3 86 0.00616054
3 88 0.00533481
